,Choline Chloride-stock,Acetylcholine Chloride-stock,Tetraethylammonium Chloride-stock,Tetrapropylammonium Bromide-stock,Tetraethylammonium Iodide-stock,Ethylene Glycol-stock,Glycerol-stock,Acetamide-stock,"N,N-dimethylurea-stock",3-phenylpropionic acid-stock,Urea-stock,L-serine-stock,4-amino triazole-stock,Xylitol-stock,Phenylacetic acid-stock
196,0.0,150.0000000179445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.9999999820555,0.0,0.0,0.0
197,0.0,174.19354870776291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.80645129223717,0.0,0.0,0.0
198,0.0,199.99999999780138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0000000021986,0.0,0.0,0.0
199,0.0,227.58620689655172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.41379310344826,0.0,0.0,0.0
200,0.0,257.1428567239261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.85714327607394,0.0,0.0,0.0
201,0.0,323.07692289771063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.9230771022893,0.0,0.0,0.0
202,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0
203,0.0,490.90909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.09090909090911,0.0,0.0,0.0
204,0.0,60.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0
205,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0
206,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0
207,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0
208,0.0,239.99999999999932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0000000000007,0.0,0.0
209,0.0,270.00000000000097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.99999999999903,0.0,0.0
210,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0
211,0.0,329.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0000000000003,0.0,0.0
212,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.00000000000003,0.0,0.0
213,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0
214,0.0,480.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0
215,0.0,540.0000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.999999999999936,0.0,0.0
216,0.0,46.15384636599424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.8461536340058,0.0
217,0.0,94.73684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.2631578947369,0.0
218,0.0,145.94594594594594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.054054054054,0.0
219,0.0,172.60273972602738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.3972602739727,0.0
220,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0
221,0.0,228.16901408450704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.83098591549293,0.0
222,0.0,257.1428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.8571428571429,0.0
223,0.0,286.95652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0434782608696,0.0
224,0.0,317.6470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.3529411764706,0.0
225,0.0,381.8181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.18181818181822,0.0
226,0.0,450.0000000036558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.9999999963441,0.0
227,0.0,522.5806451613131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.41935483868691,0.0
228,0.0,46.15384636599424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.8461536340058
229,0.0,94.73684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.2631578947369
230,0.0,145.94594594594594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.054054054054
231,0.0,172.60273972602738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.3972602739727
232,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0
233,0.0,228.16901408450704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.83098591549293
234,0.0,257.1428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.8571428571429
235,0.0,286.95652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0434782608696
236,0.0,317.6470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.3529411764706
237,0.0,381.8181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.18181818181822
238,0.0,450.0000000036558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.9999999963441
239,0.0,522.5806451613131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.41935483868691
240,0.0,0.0,123.52941152528469,0.0,0.0,476.47058847471527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,0.0,0.0,221.0526315789474,0.0,0.0,378.9473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,300.00000000015433,0.0,0.0,299.9999999998457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0.0,0.0,334.09090975327655,0.0,0.0,265.9090902467234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,0.0,365.2173913043469,0.0,0.0,234.78260869565318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0,0.0,393.74999982389465,0.0,0.0,206.25000017610535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,0.0,420.0,0.0,0.0,180.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,0.0,0.0,444.2307692307804,0.0,0.0,155.76923076921952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,466.66666687733994,0.0,0.0,133.3333331226601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,0.0,0.0,506.896550874243,0.0,0.0,93.10344912575691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.0,0.0,541.9354838709678,0.0,0.0,58.06451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0.0,0.0,572.7272726873495,0.0,0.0,27.27272731265056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,0.0,0.0,123.52941152528469,0.0,0.0,0.0,476.47058847471527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,0.0,0.0,221.0526315789474,0.0,0.0,0.0,378.9473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,0.0,0.0,300.00000000015433,0.0,0.0,0.0,299.9999999998457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,0.0,0.0,334.09090975327655,0.0,0.0,0.0,265.9090902467234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0.0,0.0,365.2173913043469,0.0,0.0,0.0,234.78260869565318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0.0,0.0,393.74999982389465,0.0,0.0,0.0,206.25000017610535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0.0,0.0,420.0,0.0,0.0,0.0,180.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,0.0,0.0,444.2307692307804,0.0,0.0,0.0,155.76923076921952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,0.0,0.0,466.66666687733994,0.0,0.0,0.0,133.3333331226601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,0.0,0.0,506.896550874243,0.0,0.0,0.0,93.10344912575691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,0.0,0.0,541.9354838709678,0.0,0.0,0.0,58.06451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,0.0,0.0,572.7272726873495,0.0,0.0,0.0,27.27272731265056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0.0,0.0,123.52941152528469,0.0,0.0,0.0,0.0,476.47058847471527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0.0,0.0,221.0526315789474,0.0,0.0,0.0,0.0,378.9473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,0.0,0.0,300.00000000015433,0.0,0.0,0.0,0.0,299.9999999998457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,0.0,0.0,334.09090975327655,0.0,0.0,0.0,0.0,265.9090902467234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,0.0,0.0,365.2173913043469,0.0,0.0,0.0,0.0,234.78260869565318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,0.0,0.0,393.74999982389465,0.0,0.0,0.0,0.0,206.25000017610535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,0.0,0.0,420.0,0.0,0.0,0.0,0.0,180.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,0.0,0.0,444.2307692307804,0.0,0.0,0.0,0.0,155.76923076921952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,0.0,0.0,466.66666687733994,0.0,0.0,0.0,0.0,133.3333331226601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,0.0,0.0,506.896550874243,0.0,0.0,0.0,0.0,93.10344912575691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,0.0,0.0,541.9354838709678,0.0,0.0,0.0,0.0,58.06451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,0.0,0.0,572.7272726873495,0.0,0.0,0.0,0.0,27.27272731265056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,0.0,0.0,123.52941152528469,0.0,0.0,0.0,0.0,0.0,476.47058847471527,0.0,0.0,0.0,0.0,0.0,0.0
277,0.0,0.0,221.0526315789474,0.0,0.0,0.0,0.0,0.0,378.9473684210526,0.0,0.0,0.0,0.0,0.0,0.0
278,0.0,0.0,300.00000000015433,0.0,0.0,0.0,0.0,0.0,299.9999999998457,0.0,0.0,0.0,0.0,0.0,0.0
279,0.0,0.0,334.09090975327655,0.0,0.0,0.0,0.0,0.0,265.9090902467234,0.0,0.0,0.0,0.0,0.0,0.0
280,0.0,0.0,365.2173913043469,0.0,0.0,0.0,0.0,0.0,234.78260869565318,0.0,0.0,0.0,0.0,0.0,0.0
281,0.0,0.0,393.74999982389465,0.0,0.0,0.0,0.0,0.0,206.25000017610535,0.0,0.0,0.0,0.0,0.0,0.0
282,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,180.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0
283,0.0,0.0,444.2307692307804,0.0,0.0,0.0,0.0,0.0,155.76923076921952,0.0,0.0,0.0,0.0,0.0,0.0
284,0.0,0.0,466.66666687733994,0.0,0.0,0.0,0.0,0.0,133.3333331226601,0.0,0.0,0.0,0.0,0.0,0.0
285,0.0,0.0,506.896550874243,0.0,0.0,0.0,0.0,0.0,93.10344912575691,0.0,0.0,0.0,0.0,0.0,0.0
286,0.0,0.0,541.9354838709678,0.0,0.0,0.0,0.0,0.0,58.06451612903226,0.0,0.0,0.0,0.0,0.0,0.0
287,0.0,0.0,572.7272726873495,0.0,0.0,0.0,0.0,0.0,27.27272731265056,0.0,0.0,0.0,0.0,0.0,0.0
288,0.0,0.0,59.99999999999966,0.0,0.0,0.0,0.0,0.0,0.0,540.0000000000003,0.0,0.0,0.0,0.0,0.0
289,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0
290,0.0,0.0,179.99999999999926,0.0,0.0,0.0,0.0,0.0,0.0,420.0000000000008,0.0,0.0,0.0,0.0,0.0
291,0.0,0.0,209.99999999999997,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0
292,0.0,0.0,240.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,359.99999999999994,0.0,0.0,0.0,0.0,0.0
293,0.0,0.0,269.9999999889081,0.0,0.0,0.0,0.0,0.0,0.0,330.0000000110919,0.0,0.0,0.0,0.0,0.0
294,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0
295,0.0,0.0,329.99999999997453,0.0,0.0,0.0,0.0,0.0,0.0,270.00000000002547,0.0,0.0,0.0,0.0,0.0
296,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0
297,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0
298,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
299,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000000002,0.0,0.0,0.0,0.0,0.0
300,0.0,0.0,123.52941152528469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.47058847471527,0.0,0.0,0.0,0.0
301,0.0,0.0,221.0526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.9473684210526,0.0,0.0,0.0,0.0
302,0.0,0.0,300.00000000015433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.9999999998457,0.0,0.0,0.0,0.0
303,0.0,0.0,334.09090975327655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.9090902467234,0.0,0.0,0.0,0.0
304,0.0,0.0,365.2173913043469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.78260869565318,0.0,0.0,0.0,0.0
305,0.0,0.0,393.74999982389465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.25000017610535,0.0,0.0,0.0,0.0
306,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.00000000000003,0.0,0.0,0.0,0.0
307,0.0,0.0,444.2307692307804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.76923076921952,0.0,0.0,0.0,0.0
308,0.0,0.0,466.66666687733994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.3333331226601,0.0,0.0,0.0,0.0
309,0.0,0.0,506.896550874243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.10344912575691,0.0,0.0,0.0,0.0
310,0.0,0.0,541.9354838709678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.06451612903226,0.0,0.0,0.0,0.0
311,0.0,0.0,572.7272726873495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27272731265056,0.0,0.0,0.0,0.0
312,0.0,0.0,41.37931034482759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.6206896551724,0.0,0.0,0.0
313,0.0,0.0,85.71428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.2857142857143,0.0,0.0,0.0
314,0.0,0.0,133.33333333364965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.66666666635035,0.0,0.0,0.0
315,0.0,0.0,158.49056603773792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.5094339622621,0.0,0.0,0.0
316,0.0,0.0,184.61538461538498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.384615384615,0.0,0.0,0.0
317,0.0,0.0,211.76470588235293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.235294117647,0.0,0.0,0.0
318,0.0,0.0,239.99999999856632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.00000000143365,0.0,0.0,0.0
319,0.0,0.0,269.38775510203885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.61224489796115,0.0,0.0,0.0
320,0.0,0.0,299.9999999999107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0000000000893,0.0,0.0,0.0
321,0.0,0.0,365.2173913037849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.78260869621514,0.0,0.0,0.0
322,0.0,0.0,436.36363636379855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.63636363620154,0.0,0.0,0.0
323,0.0,0.0,514.2857172130431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428278695697,0.0,0.0,0.0
324,0.0,0.0,77.41935483870446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.5806451612955,0.0,0.0
325,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0
326,0.0,0.0,218.18181818181822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.8181818181818,0.0,0.0
327,0.0,0.0,250.74626865475145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.2537313452485,0.0,0.0
328,0.0,0.0,282.3529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.6470588235294,0.0,0.0
329,0.0,0.0,313.0434782985328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.9565217014672,0.0,0.0
330,0.0,0.0,342.8571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.1428571428571,0.0,0.0
331,0.0,0.0,371.830985915493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.16901408450707,0.0,0.0
332,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0
333,0.0,0.0,454.05405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.94594594594594,0.0,0.0
334,0.0,0.0,505.2631578947369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.73684210526316,0.0,0.0
335,0.0,0.0,553.8461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15384615384616,0.0,0.0
336,0.0,0.0,59.99999999999966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0000000000003,0.0
337,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0
338,0.0,0.0,179.99999999999926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0000000000008,0.0
339,0.0,0.0,209.99999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0
340,0.0,0.0,240.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.99999999999994,0.0
341,0.0,0.0,269.9999999889081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0000000110919,0.0
342,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
343,0.0,0.0,329.99999999997453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.00000000002547,0.0
344,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0
345,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0
346,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0
347,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000000002,0.0
348,0.0,0.0,59.99999999999966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0000000000003
349,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0
350,0.0,0.0,179.99999999999926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0000000000008
351,0.0,0.0,209.99999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0
352,0.0,0.0,240.00000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.99999999999994
353,0.0,0.0,269.9999999889081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0000000110919
354,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
355,0.0,0.0,329.99999999997453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.00000000002547
356,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0
357,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0
358,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
359,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000000002
360,0.0,0.0,0.0,168.00000005369174,0.0,431.99999994630826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,0.0,0.0,0.0,280.0,0.0,320.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,0.0,0.0,0.0,360.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,0.0,0.0,0.0,391.99999999999994,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,0.0,0.0,0.0,420.0000011015764,0.0,179.99999889842357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,0.0,0.0,0.0,444.70588224296154,0.0,155.29411775703852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,0.0,0.0,0.0,466.6666666177261,0.0,133.33333338227393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,0.0,0.0,0.0,486.31578947368416,0.0,113.68421052631577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,0.0,0.0,0.0,504.0,0.0,95.99999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,0.0,0.0,0.0,534.5454545453414,0.0,65.45454545465861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,0.0,0.0,0.0,560.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,0.0,0.0,0.0,581.5384615384615,0.0,18.461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,0.0,0.0,0.0,168.00000005369174,0.0,0.0,431.99999994630826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,0.0,0.0,0.0,280.0,0.0,0.0,320.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,0.0,0.0,0.0,360.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,0.0,0.0,0.0,391.99999999999994,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,0.0,0.0,0.0,420.0000011015764,0.0,0.0,179.99999889842357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,0.0,0.0,0.0,444.70588224296154,0.0,0.0,155.29411775703852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,0.0,0.0,0.0,466.6666666177261,0.0,0.0,133.33333338227393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,0.0,0.0,0.0,486.31578947368416,0.0,0.0,113.68421052631577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,0.0,0.0,0.0,504.0,0.0,0.0,95.99999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,0.0,0.0,0.0,534.5454545453414,0.0,0.0,65.45454545465861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,0.0,0.0,0.0,560.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,0.0,0.0,0.0,581.5384615384615,0.0,0.0,18.461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,0.0,0.0,0.0,168.00000005369174,0.0,0.0,0.0,431.99999994630826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,0.0,0.0,0.0,280.0,0.0,0.0,0.0,320.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,0.0,0.0,0.0,360.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,0.0,0.0,0.0,391.99999999999994,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,0.0,0.0,0.0,420.0000011015764,0.0,0.0,0.0,179.99999889842357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,0.0,0.0,0.0,444.70588224296154,0.0,0.0,0.0,155.29411775703852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,0.0,0.0,0.0,466.6666666177261,0.0,0.0,0.0,133.33333338227393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,0.0,0.0,0.0,486.31578947368416,0.0,0.0,0.0,113.68421052631577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,0.0,0.0,0.0,504.0,0.0,0.0,0.0,95.99999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,0.0,0.0,0.0,534.5454545453414,0.0,0.0,0.0,65.45454545465861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,0.0,0.0,0.0,560.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,0.0,0.0,0.0,581.5384615384615,0.0,0.0,0.0,18.461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,0.0,0.0,0.0,168.00000005369174,0.0,0.0,0.0,0.0,431.99999994630826,0.0,0.0,0.0,0.0,0.0,0.0
397,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,320.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0
